PF07407.17	PF07407.17
PF07387.17	PF07387.17
PF25307.1	PF25307.1
PF15432.12	PF15432.12
PF02810.21	PF02810.21
PF00995.28	PF00995.28
PF07393.17	PF07393.17
PF20667.3	PF20667.3
PF04091.18	PF04091.18
PF12932.12	PF12932.12
PF12935.12	PF12935.12
PF03908.18	PF03908.18
PF08033.17	PF08033.17
PF04815.20	PF04815.20
PF04811.21	PF04811.21
PF06428.16	PF06428.16
PF15277.12	PF15277.12
PF11549.13	PF11549.13
PF08314.17	PF08314.17
PF20654.3	PF20654.3
PF09763.15	PF09763.15
PF15278.12	PF15278.12
PF15469.12	PF15469.12
PF06046.19	PF06046.19
PF03911.21	PF03911.21
PF03839.21	PF03839.21
PF02889.21	PF02889.21
PF09802.14	PF09802.14
PF01369.25	PF01369.25
PF09324.15	PF09324.15
PF12783.13	PF12783.13
PF20652.3	PF20652.3
PF04048.20	PF04048.20
PF17521.7	PF17521.7
PF07517.20	PF07517.20
PF01043.26	PF01043.26
PF07516.18	PF07516.18
PF02556.19	PF02556.19
PF13721.11	PF13721.11
PF22599.2	PF22599.2
PF21760.3	PF21760.3
PF02355.23	PF02355.23
PF00584.25	PF00584.25
PF03840.19	PF03840.19
PF05364.19	PF05364.19
PF06558.17	PF06558.17
PF10818.13	PF10818.13
PF00263.26	PF00263.26
PF03958.22	PF03958.22
PF07655.18	PF07655.18
PF05281.16	PF05281.16
PF04856.18	PF04856.18
PF00344.25	PF00344.25
PF07549.19	PF07549.19
PF04628.19	PF04628.19
PF14797.11	PF14797.11
PF15357.11	PF15357.11
PF06443.16	PF06443.16
PF08357.16	PF08357.16
PF19835.5	PF19835.5
PF21978.1	PF21978.1
PF06775.19	PF06775.19
PF08238.18	PF08238.18
PF03841.19	PF03841.19
PF09105.16	PF09105.16
PF21458.3	PF21458.3
PF09106.17	PF09106.17
PF09107.17	PF09107.17
PF22153.2	PF22153.2
PF22154.2	PF22154.2
PF21580.3	PF21580.3
PF21214.3	PF21214.3
PF11524.14	PF11524.14
PF06936.16	PF06936.16
PF05938.17	PF05938.17
PF10961.13	PF10961.13
PF02696.19	PF02696.19
PF04593.19	PF04593.19
PF04592.20	PF04592.20
PF01641.26	PF01641.26
PF04328.18	PF04328.18
PF01403.25	PF01403.25
PF19428.4	PF19428.4
PF05474.16	PF05474.16
PF01118.30	PF01118.30
PF02774.23	PF02774.23
PF22698.1	PF22698.1
PF09631.16	PF09631.16
PF04542.20	PF04542.20
PF04539.22	PF04539.22
PF04545.22	PF04545.22
PF04545.22	PF08281.18
PF02454.21	PF02454.21
PF03084.19	PF03084.19
PF17453.7	PF17453.7
PF13791.11	PF13791.11
PF13800.11	PF13800.11
PF05769.16	PF05769.16
PF16782.11	PF16782.11
PF03842.18	PF03842.18
PF04402.19	PF04402.19
PF06621.17	PF06621.17
PF05422.17	PF05422.17
PF16979.11	PF16979.11
PF16879.10	PF16879.10
PF08295.17	PF08295.17
PF21362.3	PF21362.3
PF03145.22	PF03145.22
PF21361.3	PF21361.3
PF08671.16	PF08671.16
PF04954.18	PF04954.18
PF04938.17	PF04938.17
PF09052.15	PF09052.15
PF22163.1	PF22163.1
PF17985.6	PF17985.6
PF05565.16	PF05565.16
PF14594.12	PF14594.12
PF05709.17	PF05709.17
PF12673.12	PF12673.12
PF11603.13	PF11603.13
PF02146.23	PF02146.23
PF13289.12	PF13289.12
PF22344.2	PF22344.2
PF16991.10	PF16991.10
PF10747.14	PF10747.14
PF04247.17	PF04247.17
PF22440.1	PF22440.1
PF14823.11	PF14823.11
PF14824.11	PF14824.11
PF01380.27	PF01380.27
PF13580.11	PF13580.11
PF15330.11	PF15330.11
PF05458.17	PF05458.17
PF16878.10	PF16878.10
PF07160.18	PF07160.18
PF16740.10	PF16740.10
PF08693.15	PF08693.15
PF01202.28	PF01202.28
PF21409.3	PF21409.3
PF17911.6	PF17911.6
PF21921.2	PF21921.2
PF21920.2	PF21920.2
PF17751.7	PF17751.7
PF02731.20	PF02731.20
PF02437.24	PF02437.24
PF03935.22	PF03935.22
PF01466.24	PF01466.24
PF03931.21	PF03931.21
PF03530.19	PF03530.19
PF17618.7	PF17618.7
PF03595.22	PF03595.22
PF15301.11	PF15301.11
PF06214.17	PF06214.17
PF18181.6	PF18181.6
PF18183.6	PF18183.6
PF18184.6	PF18184.6
PF18186.6	PF18186.6
PF18160.6	PF18160.6
PF18169.6	PF18169.6
PF18142.6	PF18142.6
PF10531.15	PF10531.15
PF22461.2	PF22461.2
PF15247.11	PF15247.11
PF03522.20	PF03522.20
PF18405.6	PF18405.6
PF06027.18	PF06027.18
PF16028.10	PF16028.10
PF06237.18	PF06237.18
PF18523.7	PF18523.7
PF08639.15	PF08639.15
PF05916.17	PF05916.17
PF16922.11	PF16922.11
PF18596.6	PF18596.6
PF18636.7	PF18636.7
PF12140.13	PF12140.13
PF09848.15	PF09848.15
PF04326.19	PF04326.19
PF21026.2	PF21026.2
PF00395.25	PF00395.25
PF09111.16	PF09111.16
PF04575.19	PF04575.19
PF16818.11	PF16818.11
PF22276.1	PF22276.1
PF22614.2	PF22614.2
PF21014.2	PF21014.2
PF03843.18	PF03843.18
PF03217.20	PF03217.20
PF21620.4	PF21620.4
PF12928.12	PF12928.12
PF22355.1	PF22355.1
PF08302.16	PF08302.16
PF08303.17	PF08303.17
PF01746.26	PF01746.26
PF03054.22	PF03054.22
PF20258.4	PF20258.4
PF20259.3	PF20259.3
PF13735.12	PF13735.12
PF09249.16	PF09249.16
PF07973.19	PF07973.19
PF17759.6	PF17759.6
PF04558.20	PF04558.20
PF04557.20	PF04557.20
PF02092.22	PF02092.22
PF05958.17	PF05958.17
PF02583.22	PF02583.22
PF03250.19	PF03250.19
PF00261.25	PF00261.25
PF00992.25	PF00992.25
PF11636.13	PF11636.13
PF05731.17	PF05731.17
PF06011.17	PF06011.17
PF02081.20	PF02081.20
PF25508.1	PF25508.1
PF16519.10	PF16519.10
PF17099.10	PF17099.10
PF08344.16	PF08344.16
PF03301.18	PF03301.18
PF11991.13	PF11991.13
PF04820.20	PF04820.20
PF08055.16	PF08055.16
PF08056.16	PF08056.16
PF14558.11	PF14558.11
PF09534.15	PF09534.15
PF01371.25	PF01371.25
PF18669.6	PF18669.6
PF00290.26	PF00290.26
PF03222.19	PF03222.19
PF24965.1	PF24965.1
PF12500.13	PF12500.13
PF09157.17	PF09157.17
PF09142.17	PF09142.17
PF16198.10	PF16198.10
PF01509.24	PF01509.24
PF01142.23	PF01142.23
PF10412.15	PF10412.15
PF08751.17	PF08751.17
PF00913.24	PF00913.24
PF10659.14	PF10659.14
PF05887.16	PF05887.16
PF19493.4	PF19493.4
PF19631.4	PF19631.4
PF00089.32	PF00089.32
PF13365.12	PF13365.12
PF00234.27	PF00234.27
PF08248.16	PF08248.16
PF17983.6	PF17983.6
PF12319.13	PF12319.13
PF03249.20	PF03249.20
PF00814.31	PF00814.31
PF02367.23	PF02367.23
PF15217.11	PF15217.11
PF01166.23	PF01166.23
PF15079.11	PF15079.11
PF12637.13	PF12637.13
PF17881.8	PF17881.8
PF25218.1	PF25218.1
PF04668.17	PF04668.17
PF14994.11	PF14994.11
PF07771.16	PF07771.16
PF23782.1	PF23782.1
PF23046.1	PF23046.1
PF21565.2	PF21565.2
PF22211.2	PF22211.2
PF18660.6	PF18660.6
PF11876.13	PF11876.13
PF20889.2	PF20889.2
PF15358.11	PF15358.11
PF15216.11	PF15216.11
PF22012.2	PF22012.2
PF15739.10	PF15739.10
PF04705.17	PF04705.17
PF23260.1	PF23260.1
PF22195.2	PF22195.2
PF19028.6	PF19028.6
PF19028.6	PF19035.6
PF19028.6	PF00090.25
PF19028.6	PF19030.6
PF23308.1	PF23308.1
PF20894.2	PF20894.2
PF18884.5	PF18884.5
PF06300.18	PF06300.18
PF11493.13	PF11493.13
PF03073.20	PF03073.20
PF02412.23	PF02412.23
PF05735.19	PF05735.19
PF20745.2	PF20745.2
PF17804.6	PF17804.6
PF18487.6	PF18487.6
PF17090.10	PF17090.10
PF09695.16	PF09695.16
PF04146.21	PF04146.21
PF23516.1	PF23516.1
PF23685.1	PF23685.1
PF13115.11	PF13115.11
PF10355.14	PF10355.14
PF14007.11	PF14007.11
PF07639.16	PF07639.16
PF08812.16	PF08812.16
PF12732.12	PF12732.12
PF21106.3	PF21106.3
PF14165.11	PF14165.11
PF20788.2	PF20788.2
PF14166.11	PF14166.11
PF08868.15	PF08868.15
PF14068.11	PF14068.11
PF10140.15	PF10140.15
PF08817.16	PF08817.16
PF24585.1	PF24585.1
PF15934.10	PF15934.10
PF14039.11	PF14039.11
PF06265.16	PF06265.16
PF14115.11	PF14115.11
PF11724.13	PF11724.13
PF23317.1	PF23317.1
PF09628.15	PF09628.15
PF12841.12	PF12841.12
PF17368.7	PF17368.7
PF14293.11	PF14293.11
PF08741.15	PF08741.15
PF14256.11	PF14256.11
PF14183.11	PF14183.11
PF16888.10	PF16888.10
PF14431.12	PF14431.12
PF24715.1	PF24715.1
PF24711.1	PF24711.1
PF24712.1	PF24712.1
PF14176.11	PF14176.11
PF25184.1	PF25184.1
PF14174.11	PF14174.11
PF22659.2	PF22659.2
PF22658.2	PF22658.2
PF07435.16	PF07435.16
PF09648.15	PF09648.15
PF14116.11	PF14116.11
PF00102.32	PF00102.32
PF03162.18	PF03162.18
PF13350.11	PF13350.11
PF07495.19	PF07495.19
PF02295.23	PF02295.23
PF10593.14	PF10593.14
PF21816.3	PF21816.3
PF18217.7	PF18217.7
PF05164.18	PF05164.18
PF06005.17	PF06005.17
PF07126.18	PF07126.18
PF21083.2	PF21083.2
PF07072.16	PF07072.16
PF06295.17	PF06295.17
PF23490.1	PF23490.1
PF08632.15	PF08632.15
PF05928.16	PF05928.16
PF01559.21	PF01559.21
PF04576.20	PF04576.20
PF17646.6	PF17646.6
PF22964.2	PF22964.2
PF06414.18	PF06414.18
PF10497.14	PF10497.14
PF01754.22	PF01754.22
PF07776.21	PF07776.21
PF01428.23	PF01428.23
PF25112.1	PF25112.1
PF02892.21	PF02892.21
PF00643.29	PF00643.29
PF25287.1	PF25287.1
PF25431.1	PF25431.1
PF00096.32	PF00096.32
PF16588.11	PF16588.11
PF16622.11	PF16622.11
PF18658.7	PF18658.7
PF23230.1	PF23230.1
PF23330.1	PF23330.1
PF23561.1	PF23561.1
PF23611.1	PF23611.1
PF12756.13	PF12756.13
PF23224.1	PF23224.1
PF13878.12	PF13878.12
PF18868.7	PF18868.7
PF13894.12	PF13894.12
PF21225.3	PF21225.3
PF13912.12	PF13912.12
PF15269.12	PF15269.12
PF23225.1	PF23225.1
PF15909.11	PF15909.11
PF16293.11	PF16293.11
PF17017.11	PF17017.11
PF16606.10	PF16606.10
PF16624.10	PF16624.10
PF24531.2	PF24531.2
PF22586.1	PF22586.1
PF02166.21	PF02166.21
PF22068.2	PF22068.2
PF22069.2	PF22069.2
PF22070.2	PF22070.2
PF06369.18	PF06369.18
PF03139.20	PF03139.20
PF09582.15	PF09582.15
PF01094.35	PF01094.35
PF25443.1	PF25443.1
PF19339.4	PF19339.4
PF12240.13	PF12240.13
PF08174.17	PF08174.17
PF16018.10	PF16018.10
PF02520.22	PF02520.22
PF00023.36	PF00023.36
PF00023.36	PF13606.12
PF07260.16	PF07260.16
PF24567.1	PF24567.1
PF11904.13	PF11904.13
PF18418.7	PF18418.7
PF22170.1	PF22170.1
PF12796.13	PF12796.13
PF13637.12	PF13637.12
PF13857.12	PF13857.12
PF24521.3	PF24521.3
PF23745.1	PF23745.1
PF21137.3	PF21137.3
PF21336.3	PF21336.3
PF03702.20	PF03702.20
PF00191.25	PF00191.25
PF18411.6	PF18411.6
PF21397.2	PF21397.2
PF04547.17	PF04547.17
PF20877.2	PF20877.2
PF16178.10	PF16178.10
PF10731.14	PF10731.14
PF00212.23	PF00212.23
PF03452.20	PF03452.20
PF03374.19	PF03374.19
PF18280.6	PF18280.6
PF08346.17	PF08346.17
PF03861.19	PF03861.19
PF07651.22	PF07651.22
PF09156.16	PF09156.16
PF03497.21	PF03497.21
PF08592.16	PF08592.16
PF05587.19	PF05587.19
PF04715.19	PF04715.19
PF10796.14	PF10796.14
PF11630.13	PF11630.13
PF23023.1	PF23023.1
PF11043.13	PF11043.13
PF13515.12	PF13515.12
PF15993.10	PF15993.10
PF13044.11	PF13044.11
PF00523.23	PF00523.23
PF01621.22	PF01621.22
PF19745.5	PF19745.5
PF19036.6	PF19036.6
PF19037.6	PF19037.6
PF19038.6	PF19038.6
PF09259.16	PF09259.16
PF20011.4	PF20011.4
PF20007.4	PF20007.4
PF19998.4	PF19998.4
PF20000.4	PF20000.4
PF19999.4	PF19999.4
PF20002.4	PF20002.4
PF20003.4	PF20003.4
PF20004.4	PF20004.4
PF20005.5	PF20005.5
PF20006.4	PF20006.4
PF14922.11	PF14922.11
PF14670.12	PF14670.12
PF14670.12	PF12947.13
PF14670.12	PF07645.21
PF14670.12	PF24468.1
PF12235.13	PF12235.13
PF16098.10	PF16098.10
PF16096.10	PF16096.10
PF16097.10	PF16097.10
PF04186.18	PF04186.18
PF10154.14	PF10154.14
PF09538.15	PF09538.15
PF05965.19	PF05965.19
PF05964.19	PF05964.19
PF07078.16	PF07078.16
PF01363.27	PF01363.27
PF02318.22	PF02318.22
PF21272.3	PF21272.3
PF01392.28	PF01392.28
PF04799.18	PF04799.18
PF23298.1	PF23298.1
PF08919.15	PF08919.15
PF18060.6	PF18060.6
PF01115.22	PF01115.22
PF01116.26	PF01116.26
PF06986.16	PF06986.16
PF00503.26	PF00503.26
PF00631.27	PF00631.27
PF01585.28	PF01585.28
PF12656.12	PF12656.12
PF15103.11	PF15103.11
PF24182.1	PF24182.1
PF20881.2	PF20881.2
PF20880.2	PF20880.2
PF18442.6	PF18442.6
PF07474.17	PF07474.17
PF05155.20	PF05155.20
PF02660.20	PF02660.20
PF04309.18	PF04309.18
PF21443.2	PF21443.2
PF07501.17	PF07501.17
PF15096.12	PF15096.12
PF02781.21	PF02781.21
PF00479.28	PF00479.28
PF22245.3	PF22245.3
PF21988.2	PF21988.2
PF10162.14	PF10162.14
PF01468.23	PF01468.23
PF17573.8	PF17573.8
PF04114.19	PF04114.19
PF19976.4	PF19976.4
PF11620.14	PF11620.14
PF02938.19	PF02938.19
PF08887.16	PF08887.16
PF23304.1	PF23304.1
PF13492.12	PF13492.12
PF13492.12	PF01590.32
PF13492.12	PF13185.12
PF22922.2	PF22922.2
PF12282.15	PF12282.15
PF09237.17	PF09237.17
PF06217.17	PF06217.17
PF16828.10	PF16828.10
PF05831.16	PF05831.16
PF20672.3	PF20672.3
PF01140.25	PF01140.25
PF02337.22	PF02337.22
PF01141.23	PF01141.23
PF08723.15	PF08723.15
PF00540.23	PF00540.23
PF02228.21	PF02228.21
PF00607.25	PF00607.25
PF19317.4	PF19317.4
PF02093.21	PF02093.21
PF08705.16	PF08705.16
PF13976.11	PF13976.11
PF20673.2	PF20673.2
PF03276.19	PF03276.19
PF16489.11	PF16489.11
PF18619.6	PF18619.6
PF06990.17	PF06990.17
PF00337.29	PF00337.29
PF18535.6	PF18535.6
PF03902.18	PF03902.18
PF22685.1	PF22685.1
PF01762.27	PF01762.27
PF01296.23	PF01296.23
PF24748.1	PF24748.1
PF22676.1	PF22676.1
PF17974.7	PF17974.7
PF10509.15	PF10509.15
PF02052.20	PF02052.20
PF01087.27	PF01087.27
PF02744.22	PF02744.22
PF17337.7	PF17337.7
PF13802.12	PF13802.12
PF18080.7	PF18080.7
PF06064.16	PF06064.16
PF00304.26	PF00304.26
PF05908.16	PF05908.16
PF20052.5	PF20052.5
PF20014.4	PF20014.4
PF20012.4	PF20012.4
PF20013.4	PF20013.4
PF17155.10	PF17155.10
PF17156.9	PF17156.9
PF17154.10	PF17154.10
PF17157.10	PF17157.10
PF10073.14	PF10073.14
PF11770.13	PF11770.13
PF04410.20	PF04410.20
PF12480.13	PF12480.13
PF16731.10	PF16731.10
PF02843.22	PF02843.22
PF02844.21	PF02844.21
PF13851.11	PF13851.11
PF02187.23	PF02187.23
PF02704.19	PF02704.19
PF04598.17	PF04598.17
PF17708.6	PF17708.6
PF19994.4	PF19994.4
PF00918.22	PF00918.22
PF00741.23	PF00741.23
PF01304.22	PF01304.22
PF03127.19	PF03127.19
PF00320.33	PF00320.33
PF05349.17	PF05349.17
PF00117.34	PF00117.34
PF07090.17	PF07090.17
PF00310.26	PF00310.26
PF07685.20	PF07685.20
PF13230.11	PF13230.11
PF13507.12	PF13507.12
PF13537.11	PF13537.11
PF13537.11	PF13522.11
PF08550.15	PF08550.15
PF02934.20	PF02934.20
PF02637.23	PF02637.23
PF02686.20	PF02686.20
PF18195.6	PF18195.6
PF07670.19	PF07670.19
PF20977.2	PF20977.2
PF08013.17	PF08013.17
PF22775.2	PF22775.2
PF04572.17	PF04572.17
PF06155.17	PF06155.17
PF24972.1	PF24972.1
PF23031.1	PF23031.1
PF23032.1	PF23032.1
PF23560.1	PF23560.1
PF23623.1	PF23623.1
PF23759.1	PF23759.1
PF23093.1	PF23093.1
PF22803.1	PF22803.1
PF02263.25	PF02263.25
PF18416.6	PF18416.6
PF21868.2	PF21868.2
PF08363.15	PF08363.15
PF02841.20	PF02841.20
PF02425.20	PF02425.20
PF02526.19	PF02526.19
PF18455.6	PF18455.6
PF17580.7	PF17580.7
PF04369.19	PF04369.19
PF09683.15	PF09683.15
PF10282.15	PF10282.15
PF09508.16	PF09508.16
PF01306.25	PF01306.25
PF16353.11	PF16353.11
PF06543.17	PF06543.17
PF22446.2	PF22446.2
PF09271.16	PF09271.16
PF00961.24	PF00961.24
PF03161.18	PF03161.18
PF14528.11	PF14528.11
PF14527.11	PF14527.11
PF19256.4	PF19256.4
PF18603.7	PF18603.7
PF21260.3	PF21260.3
PF02264.21	PF02264.21
PF23219.2	PF23219.2
PF24999.1	PF24999.1
PF22033.1	PF22033.1
PF06291.16	PF06291.16
PF02061.21	PF02061.21
PF20735.2	PF20735.2
PF06301.17	PF06301.17
PF06805.18	PF06805.18
PF03746.21	PF03746.21
PF00052.24	PF00052.24
PF02210.31	PF02210.31
PF02210.31	PF00054.30
PF13385.13	PF13385.13
PF06008.19	PF06008.19
PF06009.19	PF06009.19
PF21199.3	PF21199.3
PF00055.23	PF00055.23
PF01299.22	PF01299.22
PF21222.2	PF21222.2
PF06403.16	PF06403.16
PF15454.11	PF15454.11
PF16672.11	PF16672.11
PF12544.13	PF12544.13
PF21501.2	PF21501.2
PF05147.19	PF05147.19
PF14867.11	PF14867.11
PF14028.11	PF14028.11
PF04738.18	PF04738.18
PF05609.18	PF05609.18
PF20443.3	PF20443.3
PF11560.13	PF11560.13
PF20579.4	PF20579.4
PF06305.16	PF06305.16
PF16448.10	PF16448.10
PF21113.2	PF21113.2
PF20265.3	PF20265.3
PF21071.3	PF21071.3
PF09861.14	PF09861.14
PF14354.12	PF14354.12
PF04031.18	PF04031.18
PF15792.10	PF15792.10
PF15234.11	PF15234.11
PF15703.10	PF15703.10
PF10279.14	PF10279.14
PF17861.6	PF17861.6
PF00500.24	PF00500.24
PF00513.23	PF00513.23
PF02354.21	PF02354.21
PF15658.11	PF15658.11
PF15681.10	PF15681.10
PF18177.6	PF18177.6
PF24061.1	PF24061.1
PF15317.11	PF15317.11
PF25084.1	PF25084.1
PF25247.1	PF25247.1
PF01273.31	PF01273.31
PF02886.23	PF02886.23
PF17386.8	PF17386.8
PF17385.8	PF17385.8
PF21300.2	PF21300.2
PF09465.16	PF09465.16
PF02450.21	PF02450.21
PF03815.24	PF03815.24
PF09798.14	PF09798.14
PF14672.11	PF14672.11
PF15858.10	PF15858.10
PF12197.13	PF12197.13
PF18599.6	PF18599.6
PF07603.17	PF07603.17
PF04072.20	PF04072.20
PF11632.14	PF11632.14
PF07216.17	PF07216.17
PF09621.15	PF09621.15
PF04792.17	PF04792.17
PF13002.12	PF13002.12
PF18306.6	PF18306.6
PF02866.23	PF02866.23
PF00056.29	PF00056.29
PF02615.19	PF02615.19
PF18566.7	PF18566.7
PF21691.2	PF21691.2
PF25241.1	PF25241.1
PF00057.23	PF00057.23
PF15419.11	PF15419.11
PF08235.19	PF08235.19
PF24694.1	PF24694.1
PF22390.1	PF22390.1
PF20154.4	PF20154.4
PF21658.2	PF21658.2
PF03195.19	PF03195.19
PF21013.2	PF21013.2
PF22991.1	PF22991.1
PF18417.6	PF18417.6
PF17990.7	PF17990.7
PF10158.14	PF10158.14
PF03548.22	PF03548.22
PF16584.11	PF16584.11
PF19574.5	PF19574.5
PF17131.11	PF17131.11
PF03550.21	PF03550.21
PF20436.4	PF20436.4
PF20437.3	PF20437.3
PF13774.12	PF13774.12
PF18639.7	PF18639.7
PF05362.19	PF05362.19
PF22667.2	PF22667.2
PF02190.22	PF02190.22
PF04525.18	PF04525.18
PF15847.10	PF15847.10
PF08139.17	PF08139.17
PF06474.18	PF06474.18
PF18796.6	PF18796.6
PF18824.6	PF18824.6
PF18825.6	PF18825.6
PF18827.6	PF18827.6
PF18828.6	PF18828.6
PF18830.6	PF18830.6
PF18832.6	PF18832.6
PF18834.6	PF18834.6
PF18838.6	PF18838.6
PF18839.6	PF18839.6
PF18840.6	PF18840.6
PF18842.6	PF18842.6
PF18843.6	PF18843.6
PF18847.6	PF18847.6
PF18798.6	PF18798.6
PF18850.6	PF18850.6
PF18852.6	PF18852.6
PF18853.6	PF18853.6
PF18857.6	PF18857.6
PF18858.6	PF18858.6
PF18799.6	PF18799.6
PF18821.6	PF18821.6
PF22035.1	PF22035.1
PF20980.2	PF20980.2
PF09924.15	PF09924.15
PF03706.18	PF03706.18
PF21948.1	PF21948.1
PF03067.21	PF03067.21
PF22810.2	PF22810.2
PF13036.11	PF13036.11
PF04728.18	PF04728.18
PF10738.15	PF10738.15
PF02169.21	PF02169.21
PF16708.10	PF16708.10
PF04348.19	PF04348.19
PF21946.1	PF21946.1
PF07161.20	PF07161.20
PF17301.7	PF17301.7
PF07007.17	PF07007.17
PF06835.18	PF06835.18
PF04453.20	PF04453.20
PF19838.5	PF19838.5
PF03968.19	PF03968.19
PF04390.17	PF04390.17
PF03739.19	PF03739.19
PF13627.12	PF13627.12
PF02684.21	PF02684.21
PF03331.19	PF03331.19
PF04613.19	PF04613.19
PF06230.17	PF06230.17
PF17930.7	PF17930.7
PF02606.20	PF02606.20
PF09982.15	PF09982.15
PF04970.19	PF04970.19
PF22125.1	PF22125.1
PF03788.19	PF03788.19
PF04172.21	PF04172.21
PF15741.10	PF15741.10
PF20733.2	PF20733.2
PF15176.11	PF15176.11
PF15779.10	PF15779.10
PF14914.11	PF14914.11
PF01463.29	PF01463.29
PF16920.10	PF16920.10
PF09738.14	PF09738.14
PF01462.23	PF01462.23
PF08263.17	PF08263.17
PF00560.39	PF00560.39
PF18805.7	PF18805.7
PF18831.7	PF18831.7
PF18837.7	PF18837.7
PF23286.1	PF23286.1
PF06368.17	PF06368.17
PF06838.17	PF06838.17
PF02965.22	PF02965.22
PF17445.7	PF17445.7
PF17317.7	PF17317.7
PF08842.16	PF08842.16
PF22358.2	PF22358.2
PF06991.16	PF06991.16
PF13149.12	PF13149.12
PF15415.12	PF15415.12
PF21132.2	PF21132.2
PF22622.2	PF22622.2
PF07777.16	PF07777.16
PF16596.10	PF16596.10
PF04202.18	PF04202.18
PF12150.14	PF12150.14
PF17352.7	PF17352.7
PF07690.21	PF07690.21
PF07690.21	PF12832.13
PF07690.21	PF06779.20
PF13347.12	PF13347.12
PF05977.19	PF05977.19
PF05631.20	PF05631.20
PF16983.11	PF16983.11
PF07672.19	PF07672.19
PF23709.1	PF23709.1
PF04648.17	PF04648.17
PF05436.16	PF05436.16
PF07109.17	PF07109.17
PF17790.7	PF17790.7
PF01835.25	PF01835.25
PF23067.1	PF23067.1
PF09644.15	PF09644.15
PF17791.7	PF17791.7
PF17789.7	PF17789.7
PF22373.2	PF22373.2
PF05043.19	PF05043.19
PF05060.20	PF05060.20
PF23524.2	PF23524.2
PF04666.19	PF04666.19
PF16059.10	PF16059.10
PF05283.16	PF05283.16
PF06925.17	PF06925.17
PF22422.2	PF22422.2
PF22420.1	PF22420.1
PF06420.17	PF06420.17
PF09153.16	PF09153.16
PF19342.4	PF19342.4
PF05220.18	PF05220.18
PF08602.15	PF08602.15
PF13998.11	PF13998.11
PF02142.27	PF02142.27
PF12002.13	PF12002.13
PF21967.1	PF21967.1
PF21969.2	PF21969.2
PF15027.12	PF15027.12
PF09178.16	PF09178.16
PF02308.21	PF02308.21
PF21770.3	PF21770.3
PF01769.21	PF01769.21
PF03448.22	PF03448.22
PF17059.10	PF17059.10
PF22865.1	PF22865.1
PF23498.1	PF23498.1
PF01078.27	PF01078.27
PF13335.12	PF13335.12
PF05653.20	PF05653.20
PF03165.22	PF03165.22
PF03166.19	PF03166.19
PF16525.10	PF16525.10
PF09307.15	PF09307.15
PF08831.15	PF08831.15
PF00129.23	PF00129.23
PF00993.25	PF00993.25
PF00969.24	PF00969.24
PF14586.11	PF14586.11
PF16497.10	PF16497.10
PF06623.16	PF06623.16
PF12829.12	PF12829.12
PF22104.1	PF22104.1
PF03707.21	PF03707.21
PF23701.1	PF23701.1
PF06175.17	PF06175.17
PF13794.12	PF13794.12
PF09117.15	PF09117.15
PF02426.22	PF02426.22
PF06701.19	PF06701.19
PF05300.16	PF05300.16
PF21496.2	PF21496.2
PF12258.13	PF12258.13
PF03526.18	PF03526.18
PF23479.1	PF23479.1
PF23519.1	PF23519.1
PF23520.1	PF23520.1
PF23522.1	PF23522.1
PF23523.1	PF23523.1
PF23527.1	PF23527.1
PF23528.1	PF23528.1
PF23529.1	PF23529.1
PF23531.1	PF23531.1
PF16517.10	PF16517.10
PF05048.19	PF05048.19
PF05573.18	PF05573.18
PF18764.7	PF18764.7
PF18793.7	PF18793.7
PF04054.21	PF04054.21
PF04153.24	PF04153.24
PF04065.20	PF04065.20
PF00066.22	PF00066.22
PF12183.14	PF12183.14
PF05554.16	PF05554.16
PF13020.12	PF13020.12
PF08744.15	PF08744.15
PF02898.20	PF02898.20
PF11733.13	PF11733.13
PF16469.10	PF16469.10
PF11707.13	PF11707.13
PF15712.10	PF15712.10
PF20885.2	PF20885.2
PF15180.11	PF15180.11
PF22314.2	PF22314.2
PF16414.11	PF16414.11
PF08305.17	PF08305.17
PF10633.15	PF10633.15
PF08058.16	PF08058.16
PF06809.16	PF06809.16
PF16601.10	PF16601.10
PF15085.11	PF15085.11
PF12011.13	PF12011.13
PF03000.19	PF03000.19
PF08469.15	PF08469.15
PF25022.1	PF25022.1
PF24884.1	PF24884.1
PF24883.2	PF24883.2
PF06409.17	PF06409.17
PF17800.7	PF17800.7
PF05021.20	PF05021.20
PF16276.10	PF16276.10
PF24675.1	PF24675.1
PF08384.15	PF08384.15
PF23386.1	PF23386.1
PF05630.16	PF05630.16
PF07391.16	PF07391.16
PF15699.10	PF15699.10
PF12313.13	PF12313.13
PF06218.16	PF06218.16
PF03666.18	PF03666.18
PF18068.6	PF18068.6
PF05531.17	PF05531.17
PF12622.12	PF12622.12
PF21422.2	PF21422.2
PF03116.20	PF03116.20
PF24836.1	PF24836.1
PF05896.17	PF05896.17
PF11973.14	PF11973.14
PF04400.18	PF04400.18
PF01566.24	PF01566.24
PF03813.20	PF03813.20
PF17403.7	PF17403.7
PF17404.7	PF17404.7
PF17405.8	PF17405.8
PF17406.7	PF17406.7
PF17407.7	PF17407.7
PF08961.15	PF08961.15
PF17169.10	PF17169.10
PF21380.2	PF21380.2
PF01995.21	PF01995.21
PF13597.11	PF13597.11
PF08424.15	PF08424.15
PF04895.17	PF04895.17
PF04894.17	PF04894.17
PF20146.4	PF20146.4
PF10492.14	PF10492.14
PF10491.14	PF10491.14
PF14589.11	PF14589.11
PF14589.11	PF03916.19
